"bezeichnungKt","quartierid","beobachtungid","artennameDeutsch","quartierlink","beobachtunglink","qex","inaktiv","verwaist","x_LV95","y_LV95",
"","","150717","Kleiner Abendsegler/ Zweifarbfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150717","","","","2641740","1250831"
"","","150718","Kleiner Abendsegler/ Zweifarbfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150718","","","","2622724","1236919"
"","","150719","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150719","","","","2641740","1250831"
"","","150720","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150720","","","","2641740","1250831"
"","","150721","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150721","","","","2642509","1250178"
"","","150722","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150722","","","","2623861","1237701"
"","","150723","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150723","","","","2623861","1237701"
"","","150724","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150724","","","","2614989","1238704"
"","","150725","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150725","","","","2614989","1238704"
"","","150726","Grosser Abendsegler","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150726","","","","2640932","1249726"
"","","150727","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150727","","","","2606611","1248621"
"","","150728","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150728","","","","2606611","1248621"
"","","150729","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150729","","","","2641740","1250831"
"","","150730","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150730","","","","2623861","1237701"
"","","150731","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150731","","","","2623547","1237314"
"","","150732","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150732","","","","2614989","1238704"
"","","150733","Gattung Nyctalus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150733","","","","2614989","1238704"
"","","150734","Gattung Nyctalus/Vespertilio","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150734","","","","2614307","1229453"
"","","150735","Gattung Nyctalus/Vespertilio","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150735","","","","2641740","1250831"
"","","150736","Gattung Nyctalus/Vespertilio","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150736","","","","2642509","1250178"
"","","150737","Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150737","","","","2611700","1228172"
"","","150738","Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150738","","","","2641740","1250831"
"","","150739","Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150739","","","","2642509","1250178"
"","","150740","Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150740","","","","2623547","1237314"
"","","150741","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150741","","","","2641740","1250831"
"","","150742","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150742","","","","2641740","1250831"
"","","150743","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150743","","","","2641740","1250831"
"","","150744","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150744","","","","2641740","1250831"
"","","150745","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150745","","","","2641740","1250831"
"","","150746","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150746","","","","2642509","1250178"
"","","150747","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150747","","","","2642509","1250178"
"","","150748","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150748","","","","2629426","1243048"
"","","150749","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150749","","","","2629426","1243048"
"","","150750","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150750","","","","2629426","1243048"
"","","150751","Rauhaut- / Weissrandfledermaus","","https://swissbat.fledermausschutz.ch/beobachtungen/id/150751","","","","2610750","1237725"
